ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat,isDeleted,isMigrated
2038,FMC044,50000,,,PMC072,5000,NOS,2,5100,,CALSICAL TABLET BOX,,0,FALSE,TRUE
2039,FMC044,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2040,FMC044,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2041,FMP021,50000,,,PMP021,6,KGS,0,6,,PVC 78 MM,,0,FALSE,TRUE
2042,FMP021,50000,,,PMH015,1.2,KGS,0,1.2,,HAIRGAIN TABLET FOIL,,0,FALSE,TRUE
2043,FMP021,50000,,,PMN002,500,NOS,2,510,,NUROL-PLUS TABLET BOX,,0,FALSE,TRUE
2044,FMP021,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2045,FMP021,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2046,FMP020,50000,,,PMP008,9,KGS,0,9,,PVC 104 MM,,0,FALSE,TRUE
2047,FMP020,50000,,,PMM001,4.5,KGS,0,4.5,,MACLIPO -PLUS CAPSULE PRINTED FOIL,,0,FALSE,TRUE
2048,FMP020,50000,,,PMM006,500,NOS,2,510,,MACLIPO-PLUS CAPSULE PRINTED BOX,,0,FALSE,TRUE
2049,FMP018,50000,,,PMP022,11,KGS,0,11,,PVC 90 MM,,0,FALSE,TRUE
2050,FMP018,50000,,,PMM031,3,KGS,0,3,,MULTYX-12 G TABLET FOIL,,0,FALSE,TRUE
2051,FMP018,50000,,,PMM032,500,NOS,2,510,,MULTYX-12 G TABLET BOX,,0,FALSE,TRUE
2052,FMP018,50000,,,PMC026,7,NOS,0,7,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2053,FMP019,50000,,,PMP007,9,KGS,0,9,,PVC 89 MM,,0,FALSE,TRUE
2054,FMP019,50000,,,PMM001,2.7,KGS,0,2.7,,MACLIPO -PLUS CAPSULE PRINTED FOIL,,0,FALSE,TRUE
2055,FMP019,50000,,,PMM006,500,NOS,2,510,,MACLIPO-PLUS CAPSULE PRINTED BOX,,0,FALSE,TRUE
2056,FMZ029,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2057,FMZ029,50000,,,PMZ034,4.5,KGS,5,4.725,,ZINCOTEK TABLET FOIL,,0,FALSE,TRUE
2058,FMZ029,50000,,,PMZ035,167,NOS,2,170.34,,ZINCOTEK TABLET BOX,,0,FALSE,TRUE
2059,FMZ029,50000,,,PM2001,10,NOS,0,10,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2060,FMZ029,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2064,FMF018,30000,,,PMF021,300,NOS,5,315,,FERASOL TABLET LABLE,,0,FALSE,TRUE
2065,FMF018,30000,,,PM1011,300,NOS,1,303,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
2066,FMF018,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2075,FMO013,5000,,,PMM034,500,NOS,2,510,,MENFERT SACHET BOX,,0,FALSE,TRUE
2076,FMO013,5000,,,PMM033,9,KGS,0,9,,MENFERT SACHET FOIL,,0,FALSE,TRUE
2077,FMO013,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2091,FMR010,300,,,PMR013,1500,NOS,2,1530,,REJUVITAL SYRUP BOX,,0,FALSE,TRUE
2092,FMR010,300,,,PMR015,1500,NOS,5,1575,,REJUVITAL SYRUP LABLE,,0,FALSE,TRUE
2093,FMR010,300,,,PMP005,1500,NOS,2,1530,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2094,FMR010,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2095,FMR010,300,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2096,FMR010,300,,,PM2002,1500,NOS,3,1545,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2097,FMR010,300,,,PMM012,1500,NOS,0,1500,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2098,FMR011,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2099,FMR011,50000,,,PMR016,3.5,KGS,5,3.675,,REJUVITAL TABLET FOIL,,0,FALSE,TRUE
2100,FMR011,50000,,,PMR014,1667,NOS,2,1700.34,,REJUVITAL TABLET BOX,,0,FALSE,TRUE
2101,FMR011,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2102,FMR011,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2103,FMF019,30000,,,PMF024,1.8,KGS,0,1.8,,FOLITEK-MP FORT TABLET FOIL,,0,FALSE,TRUE
2104,FMF019,30000,,,PMF022,100,NOS,2,102,,FOLITEK-MP FORT TABLET BOX,,0,FALSE,TRUE
2105,FMF019,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2106,FMF019,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2107,FMF020,30000,,,PMF025,1.8,KGS,0,1.8,,FOLIPURE D TABLET FOIL,,0,FALSE,TRUE
2108,FMF020,30000,,,PMF023,300,NOS,2,306,,FOLIPURE D TABLET BOX,,0,FALSE,TRUE
2109,FMF020,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2110,FMF020,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2111,FMS030,30000,,,PMH012,1500,NOS,5,1575,,HAIRFIX TABLET LABLE,,0,FALSE,TRUE
2112,FMS030,30000,,,PM1011,1500,NOS,1,1515,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
2113,FMS030,30000,,,PM2001,6,NOS,0,6,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2114,FMM029,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2115,FMM029,50000,,,PMM043,4,KGS,5,4.2,,MEFVITA TABLET FOIL,,0,FALSE,TRUE
2116,FMM029,50000,,,PMM044,1670,NOS,2,1703.4,,MEFVITA TABLET BOX,,0,FALSE,TRUE
2117,FMM029,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2176,FMI017,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2177,FMR012,100,,,PM3002,3333,NOS,1,3366.33,,30ML AMBER PET BOTTLE,,0,FALSE,TRUE
2178,FMR012,100,,,PMR019,3333,NOS,1,3366.33,,REJUVITAL DROPS BOX,,0,FALSE,TRUE
2179,FMR012,100,,,PMR018,3333,NOS,3,3432.99,,REJUVITAL DROPS LABLE,,0,FALSE,TRUE
2180,FMR012,100,,,PMP005,3333,NOS,2,3399.66,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2181,FMR012,100,,,PMC024,10,NOS,0,10,,CORRUGATED BOX 100MLX108 BOTTLE,,0,FALSE,TRUE
2182,FMR012,100,,,PMD004,3333,NOS,0,3333,,DROPER 25X62MM,,0,FALSE,TRUE
2189,FMI018,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2193,FMG014,60000,,,PM1014,500,NOS,0,500,,175 ML COBALT BLUE PET BOTTLE,,0,FALSE,TRUE
2194,FMG014,60000,,,PM3008,500,NOS,0,500,,38 MM BLACK CAP WITH WED ,,0,FALSE,TRUE
2195,FMG014,60000,,,PMS015,500,NOS,0,500,,SILIKA GEL,,0,FALSE,TRUE
2196,FMJ004,50000,,,PMP001,12.5,KGS,0,12.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2197,FMJ004,50000,,,PMJ002,3,KGS,0,3,,JETFER TABLET FOIL,,0,FALSE,TRUE
2198,FMJ004,50000,,,PMJ003,1667,NOS,2,1700.34,,JETFER TABLET BOX,,0,FALSE,TRUE
2199,FMJ004,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2200,FMJ004,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2201,FMC045,5000,,,PMC074,250,NOS,2,255,,CALAXITOL D3 SACHET BOX,,0,FALSE,TRUE
2202,FMC045,5000,,,PMC073,6,KGS,0,6,,CALAXITOL D3 SACHET FOIL,,0,FALSE,TRUE
2203,FMC045,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2204,FMC045,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2275,FMR008,100,,,PM1002,1000,NOS,1,1010,,100 ML AMBER BOTTLE,,0,FALSE,TRUE
2276,FMR008,100,,,PMR008,1000,NOS,1,1010,,ROMBIPLEX SYRUP 100 ML BOX,,0,FALSE,TRUE
2277,FMR008,100,,,PMR012,1000,NOS,3,1030,,ROMBIPLEX SYRUP 100 ML LABLE,,0,FALSE,TRUE
2278,FMR008,100,,,PMR017,1000,NOS,2,1020,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2279,FMR008,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2280,FMR008,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2281,FMR008,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2282,FMR007,300,,,PMR007,1500,NOS,2,1530,,ROMBIPLEX SYRUP 200 ML BOX,,0,FALSE,TRUE
2283,FMR007,300,,,PMR011,1500,NOS,6,1590,,ROMBIPLEX SYRUP 200 ML LABLE,,0,FALSE,TRUE
2284,FMR007,300,,,PMR017,1500,NOS,3,1545,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2285,FMR007,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2286,FMR007,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2287,FMR007,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2295,FMR006,300,,,PMR005,1500,NOS,2,1530,,ROMBIZYME SYRUP 200ML BOX,,0,FALSE,TRUE
2296,FMR006,300,,,PMR009,1500,NOS,6,1590,,ROMBIZYME SYRUP 200 ML LABLE,,0,FALSE,TRUE
2297,FMR006,300,,,PMR017,1500,NOS,3,1545,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2298,FMR006,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2299,FMR006,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2300,FMR006,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2301,FML026,100,,,PM1002,1000,NOS,1,1010,,100 ML AMBER BOTTLE,,0,FALSE,TRUE
2302,FML026,100,,,PML028,1000,NOS,1,1010,,LEPON SYRUP 100 ML BOX,,0,FALSE,TRUE
2303,FML026,100,,,PML031,1000,NOS,3,1030,,LEPON SYRUP 100 ML LABLE,,0,FALSE,TRUE
2304,FML026,100,,,PMR017,1000,NOS,2,1020,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2305,FML026,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2306,FML026,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2307,FML026,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2308,FML024,300,,,PML026,1500,NOS,2,1530,,LEPON SYRUP 200 ML BOX,,0,FALSE,TRUE
2309,FML024,300,,,PML030,1500,NOS,6,1590,,LEPON SYRUP 200 ML LABLE,,0,FALSE,TRUE
2310,FML024,300,,,PMR017,1500,NOS,3,1545,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2311,FML024,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2312,FML024,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2313,FML024,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2314,FML027,100,,,PM1002,1000,NOS,1,1010,,100 ML AMBER BOTTLE,,0,FALSE,TRUE
2315,FML027,100,,,PML029,1000,NOS,1,1010,,LEPOSA SYRUP 100 ML BOX,,0,FALSE,TRUE
2316,FML027,100,,,PML033,1000,NOS,3,1030,,LEPOSA SYRUP 100 ML LABLE,,0,FALSE,TRUE
2317,FML027,100,,,PMS041,1000,NOS,2,1020,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2318,FML027,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2319,FML027,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2320,FML027,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2321,FML025,300,,,PML027,1500,NOS,2,1530,,LEPOSA SYRUP 200 ML BOX,,0,FALSE,TRUE
2322,FML025,300,,,PML032,1500,NOS,6,1590,,LEPOSA SYRUP 200 ML LABLE,,0,FALSE,TRUE
2323,FML025,300,,,PMS041,1500,NOS,3,1545,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2324,FML025,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2325,FML025,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2326,FML025,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2327,FMS031,300,,,PMS039,1500,NOS,2,1530,,SILOCAL SYRUP 200 ML BOX,,0,FALSE,TRUE
2328,FMS031,300,,,PMS040,1500,NOS,6,1590,,SILOCAL SYRUP 200ML LABLE,,0,FALSE,TRUE
2329,FMS031,300,,,PMS041,1500,NOS,3,1545,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2330,FMS031,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2331,FMS031,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2332,FMS031,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2333,FMA029,100,,,PM1002,1000,NOS,1,1010,,100 ML AMBER BOTTLE,,0,FALSE,TRUE
2334,FMA029,100,,,PMA036,1000,NOS,1,1010,,AMM SYRUP 100 ML BOX,,0,FALSE,TRUE
2335,FMA029,100,,,PMA038,1000,NOS,3,1030,,AMM SYRUP 100 ML LABLE,,0,FALSE,TRUE
2336,FMA029,100,,,PMR017,1000,NOS,2,1020,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2337,FMA029,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2338,FMA029,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2339,FMA029,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2340,FMA028,300,,,PMA035,1500,NOS,2,1530,,AMM SYRUP 200 ML BOX,,0,FALSE,TRUE
2341,FMA028,300,,,PMA037,1500,NOS,6,1590,,AMM SYRUP 200 ML LABLE,,0,FALSE,TRUE
2342,FMA028,300,,,PMR017,1500,NOS,3,1545,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2343,FMA028,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2344,FMA028,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2345,FMA028,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2346,FMS028,300,,,PMS034,1500,NOS,2,1530,,SILZYME SYRUP 200 ML BOX,,0,FALSE,TRUE
2347,FMS028,300,,,PMS038,1500,NOS,6,1590,,SILZYME SYRUP 200 ML LABLE,,0,FALSE,TRUE
2348,FMS028,300,,,PMS041,1500,NOS,3,1545,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2349,FMS028,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2350,FMS028,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2351,FMS028,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2366,FMO014,300,,,PMO017,1500,NOS,2,1530,,OFIT SYRUP BOX(200ML),,0,FALSE,TRUE
2367,FMO014,300,,,PMO018,1500,NOS,6,1590,,OFIT SYRUP LABLE (200ML),,0,FALSE,TRUE
2368,FMO014,300,,,PMS041,1500,NOS,3,1545,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2369,FMO014,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2370,FMO014,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2371,FMO014,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2372,FMC036,200,,,PMC054,1000,NOS,1,1010,,CALENPIC SUSPENSION BOX,,0,FALSE,TRUE
2373,FMC036,200,,,PMC055,1000,NOS,5,1050,,CALENPIC SUSPENSION LABLE,,0,FALSE,TRUE
2374,FMC036,200,,,PM2001,14,NOS,0,14,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2375,FMC036,200,,,PM2002,1000,NOS,2,1020,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2376,FMC036,200,,,PMP005,1000,NOS,3,1030,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2377,FMC036,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2378,FMC036,200,,,PMM012,1000,NOS,1,1010,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2379,FMM033,100,,,PM1015,1000,NOS,1,1010,,100 ML AMBER BRUT BOTTLE,,0,FALSE,TRUE
2380,FMM033,100,,,PMM045,1000,NOS,1,1010,,MEME SYRUP BOX 100 ML,,0,FALSE,TRUE
2381,FMM033,100,,,PMM046,1000,NOS,3,1030,,MEME SYRUP LABLE 100 ML,,0,FALSE,TRUE
2382,FMM033,100,,,PMP005,1000,NOS,2,1020,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2383,FMM033,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2384,FMM033,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2385,FMM033,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2386,FMI019,100,,,PM1015,1000,NOS,1,1010,,100 ML AMBER BRUT BOTTLE,,0,FALSE,TRUE
2387,FMI019,100,,,PMI021,1000,NOS,1,1010,,IRRY SYRUP BOX 100 ML,,0,FALSE,TRUE
2388,FMI019,100,,,PMI022,1000,NOS,3,1030,,IRRY SYRUP LABLE 100 ML,,0,FALSE,TRUE
2389,FMI019,100,,,PMP005,1000,NOS,2,1020,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2390,FMI019,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2391,FMI019,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2392,FMI019,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2400,FMV015,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2401,FMV015,50000,,,PMV017,4,KGS,5,4.2,,VAY PH TABLET FOIL,,0,FALSE,TRUE
2402,FMV015,50000,,,PMV016,1670,NOS,2,1703.4,,VAY PH CAPSULE BOX,,0,FALSE,TRUE
2403,FMV015,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2418,FMR009,100,,,PM1015,1000,NOS,1,1010,,100 ML AMBER BRUT BOTTLE,,0,FALSE,TRUE
2419,FMR009,100,,,PMR006,1000,NOS,1,1010,,ROMBIZYME SYRUP 100 ML BOX,,0,FALSE,TRUE
2420,FMR009,100,,,PMR010,1000,NOS,3,1030,,ROMBIZYME SYRUP 100 ML LABLE,,0,FALSE,TRUE
2421,FMR009,100,,,PMR017,1000,NOS,2,1020,,RHOMBUS PRINTED PP CAP 25 MM,,0,FALSE,TRUE
2422,FMR009,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2423,FMR009,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2424,FMR009,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2425,FMI020,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2426,FMB024,60000,,,PMB023,1000,NOS,5,1050,,BULIYA-MULTI VITAMIN TABLET LABLE,,0,FALSE,TRUE
2427,FMB024,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2428,FMB024,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2429,FMB025,60000,,,PMB024,1000,NOS,5,1050,,BULIYA-FAT BURNER CAPSULE LABLE,,0,FALSE,TRUE
2430,FMB025,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2431,FMB025,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2435,FMB027,60000,,,PMB026,1000,NOS,5,1050,,BULIYA-TESTOSTERONE BOOSTER TABLET LABLE,,0,FALSE,TRUE
2436,FMB027,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2437,FMB027,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2438,FMB028,60000,,,PMB027,1000,NOS,5,1050,,BULIYA-HAIR VITAMINS TABLET LABLE,,0,FALSE,TRUE
2439,FMB028,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2440,FMB028,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2441,FMB026,60000,,,PMB025,1000,NOS,5,1050,,BULIYA-L-GLUTATHEON TABLET LABLE,,0,FALSE,TRUE
2442,FMB026,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2443,FMB026,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2449,FMC046,30000,,,PMC077,300,NOS,5,315,,C LEAF TABLET LABLE,,0,FALSE,TRUE
2450,FMC046,30000,,,PM1006,300,NOS,1,303,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
2451,FMC046,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2452,FMC048,30000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2453,FMG016,30000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2454,FMT007,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2455,FMG015,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2464,FMF021,30000,,,PMF026,1.8,KGS,0,1.8,,FOLIPURE TABLET FOIL,,0,FALSE,TRUE
2465,FMF021,30000,,,PMF027,300,NOS,2,306,,FOLIPURE TABLET BOX,,0,FALSE,TRUE
2466,FMF021,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2467,FMF021,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2476,FMC049,50000,,,PMP002,15,KGS,5,15.75,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2477,FMC049,50000,,,PMC080,4.5,KGS,5,4.725,,CONIPRO CAPSULE FOIL,,0,FALSE,TRUE
2478,FMC049,50000,,,PMC081,500,NOS,2,510,,CONIPRO CAPSULE BOX,,0,FALSE,TRUE
2479,FMC049,50000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2480,FMR013,50000,,,PMP002,14.5,KGS,5,15.225,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2481,FMR013,50000,,,PMR020,4.5,KGS,5,4.725,,ROSIPRO CAPSULE FOIL,,0,FALSE,TRUE
2482,FMR013,50000,,,PMR021,500,NOS,2,510,,ROSIPRO CAPSULE BOX,,0,FALSE,TRUE
2483,FMR013,50000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2484,FMM036,50000,,,PMP001,8,KGS,5,8.4,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2485,FMM036,50000,,,PMM051,3,KGS,5,3.15,,MACUSHINE TABLET FOIL,,0,FALSE,TRUE
2486,FMM036,50000,,,PMM052,1670,NOS,2,1703.4,,MACUSHINE TABLET BOX,,0,FALSE,TRUE
2487,FMM036,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2488,FMA032,50000,,,PMP001,8,KGS,5,8.4,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2489,FMA032,50000,,,PMA041,3,KGS,5,3.15,,AD SHINE TABLET FOIL,,0,FALSE,TRUE
2490,FMA032,50000,,,PMA042,1670,NOS,2,1703.4,,AD SHINE TABLET BOX,,0,FALSE,TRUE
2491,FMA032,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2492,FMM037,45000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
