ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat
2286,FMR007,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2287,FMR007,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2295,FMR006,300,,,PMR005,1500.00,NOS,2.00,1530.00,,ROMBIZYME SYRUP 200ML BOX,,0
2296,FMR006,300,,,PMR009,1500.00,NOS,6.00,1590.00,,ROMBIZYME SYRUP 200 ML LABLE,,0
2297,FMR006,300,,,PMR017,1500.00,NOS,3.00,1545.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2298,FMR006,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2299,FMR006,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2300,FMR006,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2301,FML026,100,,,PM1002,1000.00,NOS,1.00,1010.00,,100 ML AMBER BOTTLE,,0
2302,FML026,100,,,PML028,1000.00,NOS,1.00,1010.00,,LEPON SYRUP 100 ML BOX,,0
2303,FML026,100,,,PML031,1000.00,NOS,3.00,1030.00,,LEPON SYRUP 100 ML LABLE,,0
2304,FML026,100,,,PMR017,1000.00,NOS,2.00,1020.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2305,FML026,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2306,FML026,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2307,FML026,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2308,FML024,300,,,PML026,1500.00,NOS,2.00,1530.00,,LEPON SYRUP 200 ML BOX,,0
2309,FML024,300,,,PML030,1500.00,NOS,6.00,1590.00,,LEPON SYRUP 200 ML LABLE,,0
2310,FML024,300,,,PMR017,1500.00,NOS,3.00,1545.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2311,FML024,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2312,FML024,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2313,FML024,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2314,FML027,100,,,PM1002,1000.00,NOS,1.00,1010.00,,100 ML AMBER BOTTLE,,0
2315,FML027,100,,,PML029,1000.00,NOS,1.00,1010.00,,LEPOSA SYRUP 100 ML BOX,,0
2316,FML027,100,,,PML033,1000.00,NOS,3.00,1030.00,,LEPOSA SYRUP 100 ML LABLE,,0
2317,FML027,100,,,PMS041,1000.00,NOS,2.00,1020.00,,SILICON PRINTED PP CAP25 MM,,0
2318,FML027,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2319,FML027,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2320,FML027,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2321,FML025,300,,,PML027,1500.00,NOS,2.00,1530.00,,LEPOSA SYRUP 200 ML BOX,,0
2322,FML025,300,,,PML032,1500.00,NOS,6.00,1590.00,,LEPOSA SYRUP 200 ML LABLE,,0
2323,FML025,300,,,PMS041,1500.00,NOS,3.00,1545.00,,SILICON PRINTED PP CAP25 MM,,0
2324,FML025,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2325,FML025,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2326,FML025,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2327,FMS031,300,,,PMS039,1500.00,NOS,2.00,1530.00,,SILOCAL SYRUP 200 ML BOX,,0
2328,FMS031,300,,,PMS040,1500.00,NOS,6.00,1590.00,,SILOCAL SYRUP 200ML LABLE,,0
2329,FMS031,300,,,PMS041,1500.00,NOS,3.00,1545.00,,SILICON PRINTED PP CAP25 MM,,0
2330,FMS031,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2331,FMS031,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2332,FMS031,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2333,FMA029,100,,,PM1002,1000.00,NOS,1.00,1010.00,,100 ML AMBER BOTTLE,,0
2334,FMA029,100,,,PMA036,1000.00,NOS,1.00,1010.00,,AMM SYRUP 100 ML BOX,,0
2335,FMA029,100,,,PMA038,1000.00,NOS,3.00,1030.00,,AMM SYRUP 100 ML LABLE,,0
2336,FMA029,100,,,PMR017,1000.00,NOS,2.00,1020.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2337,FMA029,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2338,FMA029,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2339,FMA029,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2340,FMA028,300,,,PMA035,1500.00,NOS,2.00,1530.00,,AMM SYRUP 200 ML BOX,,0
2341,FMA028,300,,,PMA037,1500.00,NOS,6.00,1590.00,,AMM SYRUP 200 ML LABLE,,0
2342,FMA028,300,,,PMR017,1500.00,NOS,3.00,1545.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2343,FMA028,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2344,FMA028,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2345,FMA028,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2346,FMS028,300,,,PMS034,1500.00,NOS,2.00,1530.00,,SILZYME SYRUP 200 ML BOX,,0
2347,FMS028,300,,,PMS038,1500.00,NOS,6.00,1590.00,,SILZYME SYRUP 200 ML LABLE,,0
2348,FMS028,300,,,PMS041,1500.00,NOS,3.00,1545.00,,SILICON PRINTED PP CAP25 MM,,0
2349,FMS028,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2350,FMS028,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2351,FMS028,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2366,FMO014,300,,,PMO017,1500.00,NOS,2.00,1530.00,,OFIT SYRUP BOX(200ML),,0
2367,FMO014,300,,,PMO018,1500.00,NOS,6.00,1590.00,,OFIT SYRUP LABLE (200ML),,0
2368,FMO014,300,,,PMS041,1500.00,NOS,3.00,1545.00,,SILICON PRINTED PP CAP25 MM,,0
2369,FMO014,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2370,FMO014,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2371,FMO014,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2372,FMC036,200,,,PMC054,1000.00,NOS,1.00,1010.00,,CALENPIC SUSPENSION BOX,,0
2373,FMC036,200,,,PMC055,1000.00,NOS,5.00,1050.00,,CALENPIC SUSPENSION LABLE,,0
2374,FMC036,200,,,PM2001,14.00,NOS,0.00,14.00,,CORUGATED BOX 72X200 ML,,0
2375,FMC036,200,,,PM2002,1000.00,NOS,2.00,1020.00,,200 ML BRUT BOTTLE AMBER,,0
2376,FMC036,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
2377,FMC036,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2378,FMC036,200,,,PMM012,1000.00,NOS,1.00,1010.00,,MUSSARING CAP 25 MM,,0
2379,FMM033,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
2380,FMM033,100,,,PMM045,1000.00,NOS,1.00,1010.00,,MEME SYRUP BOX 100 ML,,0
2381,FMM033,100,,,PMM046,1000.00,NOS,3.00,1030.00,,MEME SYRUP LABLE 100 ML,,0
2382,FMM033,100,,,PMP005,1000.00,NOS,2.00,1020.00,,PP CAP PLAIN 25 MM,,0
2383,FMM033,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2384,FMM033,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2385,FMM033,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2386,FMI019,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
2387,FMI019,100,,,PMI021,1000.00,NOS,1.00,1010.00,,IRRY SYRUP BOX 100 ML,,0
2388,FMI019,100,,,PMI022,1000.00,NOS,3.00,1030.00,,IRRY SYRUP LABLE 100 ML,,0
2389,FMI019,100,,,PMP005,1000.00,NOS,2.00,1020.00,,PP CAP PLAIN 25 MM,,0
2390,FMI019,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2391,FMI019,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2392,FMI019,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2400,FMV015,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2401,FMV015,50000,,,PMV017,4.00,KGS,5.00,4.20,,VAY PH TABLET FOIL,,0
2402,FMV015,50000,,,PMV016,1670.00,NOS,2.00,1703.40,,VAY PH CAPSULE BOX,,0
2403,FMV015,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2418,FMR009,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
2419,FMR009,100,,,PMR006,1000.00,NOS,1.00,1010.00,,ROMBIZYME SYRUP 100 ML BOX,,0
2420,FMR009,100,,,PMR010,1000.00,NOS,3.00,1030.00,,ROMBIZYME SYRUP 100 ML LABLE,,0
2421,FMR009,100,,,PMR017,1000.00,NOS,2.00,1020.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2422,FMR009,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2423,FMR009,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2424,FMR009,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2425,FMI020,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2426,FMB024,60000,,,PMB023,1000.00,NOS,5.00,1050.00,,BULIYA-MULTI VITAMIN TABLET LABLE,,0
2427,FMB024,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2428,FMB024,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2429,FMB025,60000,,,PMB024,1000.00,NOS,5.00,1050.00,,BULIYA-FAT BURNER CAPSULE LABLE,,0
2430,FMB025,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2431,FMB025,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2435,FMB027,60000,,,PMB026,1000.00,NOS,5.00,1050.00,,BULIYA-TESTOSTERONE BOOSTER TABLET LABLE,,0
2436,FMB027,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2437,FMB027,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2438,FMB028,60000,,,PMB027,1000.00,NOS,5.00,1050.00,,BULIYA-HAIR VITAMINS TABLET LABLE,,0
2439,FMB028,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2440,FMB028,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2441,FMB026,60000,,,PMB025,1000.00,NOS,5.00,1050.00,,BULIYA-L-GLUTATHEON TABLET LABLE,,0
2442,FMB026,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2443,FMB026,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2449,FMC046,30000,,,PMC077,300.00,NOS,5.00,315.00,,C LEAF TABLET LABLE,,0
2450,FMC046,30000,,,PM1006,300.00,NOS,1.00,303.00,,150 ML AMBER TABLET BOTTLE,,0
2451,FMC046,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2452,FMC048,30000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2453,FMG016,30000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2454,FMT007,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2455,FMG015,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2464,FMF021,30000,,,PMF026,1.80,KGS,0.00,1.80,,FOLIPURE TABLET FOIL,,0
2465,FMF021,30000,,,PMF027,300.00,NOS,2.00,306.00,,FOLIPURE TABLET BOX,,0
2466,FMF021,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2467,FMF021,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2476,FMC049,50000,,,PMP002,15.00,KGS,5.00,15.75,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2477,FMC049,50000,,,PMC080,4.50,KGS,5.00,4.72,,CONIPRO CAPSULE FOIL,,0
2478,FMC049,50000,,,PMC081,500.00,NOS,2.00,510.00,,CONIPRO CAPSULE BOX,,0
2479,FMC049,50000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
2480,FMR013,50000,,,PMP002,14.50,KGS,5.00,15.23,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2481,FMR013,50000,,,PMR020,4.50,KGS,5.00,4.72,,ROSIPRO CAPSULE FOIL,,0
2482,FMR013,50000,,,PMR021,500.00,NOS,2.00,510.00,,ROSIPRO CAPSULE BOX,,0
2483,FMR013,50000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
2484,FMM036,50000,,,PMP001,8.00,KGS,5.00,8.40,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2485,FMM036,50000,,,PMM051,3.00,KGS,5.00,3.15,,MACUSHINE TABLET FOIL,,0
2486,FMM036,50000,,,PMM052,1670.00,NOS,2.00,1703.40,,MACUSHINE TABLET BOX,,0
2487,FMM036,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2488,FMA032,50000,,,PMP001,8.00,KGS,5.00,8.40,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2489,FMA032,50000,,,PMA041,3.00,KGS,5.00,3.15,,AD SHINE TABLET FOIL,,0
2490,FMA032,50000,,,PMA042,1670.00,NOS,2.00,1703.40,,AD SHINE TABLET BOX,,0
2491,FMA032,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2492,FMM037,45000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2493,FMV016,50000,,,PMV019,500.00,NOS,2.00,510.00,,VITAROM-C TABLET BOX,,0
2494,FMV016,50000,,,PMV018,8.50,KGS,0.00,8.50,,VITAROM-C TABLET FOIL,,0
2495,FMV016,50000,,,PMA008,8.50,KGS,0.00,8.50,,ALLUMINIUM FOIL 120 MM,,0
2496,FMV016,50000,,,PMC024,5.00,NOS,0.00,5.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
2527,FMC050,50000,,,PMC084,500.00,NOS,2.00,510.00,,C-CITROZE TABLET BOX,,0
2528,FMC050,50000,,,PMC083,8.50,KGS,0.00,8.50,,C-CITROZE TABLET FOIL,,0
2529,FMC050,50000,,,PMA008,8.50,KGS,0.00,8.50,,ALLUMINIUM FOIL 120 MM,,0
2530,FMC050,50000,,,PMC024,5.00,NOS,0.00,5.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
2531,FMO006,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2532,FM1005,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2533,FM1005,50000,,,PMB015,3.50,KGS,5.00,3.67,,BIOMIN TABLET FOIL,,0
2534,FM1005,50000,,,PMB014,500.00,NOS,2.00,510.00,,BIOMIN TABLET BOX,,0
2535,FM1005,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2536,FM1005,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2541,FMR014,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
2542,FMR014,50000,,,PMR022,3.50,KGS,0.00,3.50,,RIOCORAL D3 TABLET FOIL,,0
2543,FMR014,50000,,,PMR023,500.00,NOS,2.00,510.00,,RIOCORAL D3 TABLET BOX,,0
2544,FMR014,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2545,FMR014,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2554,FMR015,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2555,FMR015,50000,,,PMR024,3.00,KGS,0.00,3.00,,RIOFER-XT TABLET FOIL,,0
2556,FMR015,50000,,,PMR025,500.00,NOS,2.00,510.00,,RIOFER-XT TABLET BOX,,0
2557,FMR015,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2558,FMR015,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2563,FME009,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2564,FME009,50000,,,PME010,3.50,KGS,5.00,3.67,,EVERGREEN TABLET FOIL,,0
2565,FME009,50000,,,PME011,1667.00,NOS,2.00,1700.34,,EVERGREEN TABLET BOX,,0
2566,FME009,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2567,FME009,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2568,FML029,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2569,FML029,50000,,,PML034,5.00,KGS,5.00,5.25,,L-RIOGIN TABLET FOIL,,0
2570,FML029,50000,,,PML035,500.00,NOS,2.00,510.00,,L-RIOGIN TABLET BOX,,0
2571,FML029,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
2577,FMO015,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2578,FMO015,50000,,,PMO020,5.00,KGS,5.00,5.25,,OATSCURE PLUS TABLET FOIL,,0
2579,FMO015,50000,,,PMO019,500.00,NOS,2.00,510.00,,OATSCURE PLUS TABLET BOX,,0
2580,FMO015,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
2581,FMB030,500,,,PMP015,2000.00,NOS,2.00,2040.00,,PROTEVL POWDER TIN,,0
2582,FMB030,500,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2583,FMB030,500,,,PMM019,2000.00,NOS,1.00,2020.00,,MILKY WHITE CAP FOR PROTIN POWDER,,0
2584,FMB030,500,,,PMA002,2000.00,NOS,1.00,2020.00,,ALU. POUCH 200 GM,,0
2585,FMB030,500,,,PMC056,80.00,NOS,0.00,80.00,,CORRUGATED BOX 450 ML BOTTLE,,0
2586,FMM010,45000,,,PM1014,500.00,NOS,1.00,505.00,,175 ML COBALT BLUE PET BOTTLE,,0
2587,FMM010,45000,,,PM3003,500.00,NOS,1.00,505.00,,38 MM CT CAPS,,0
2588,FMM010,45000,,,PMS015,500.00,NOS,1.00,505.00,,SILIKA GEL,,0
2589,FMC051,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2590,FMC051,50000,,,PMC085,3.50,KGS,5.00,3.67,,COVIT-Z TABLET FOIL,,0
2591,FMC051,50000,,,PMC086,1667.00,NOS,2.00,1700.34,,COVIT-Z TABLET BOX,,0
2592,FMC051,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2593,FMC051,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2594,FMC047,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
2595,FMC047,50000,,,PMC078,3.50,KGS,0.00,3.50,,CORALGAN D3 TABLET FOIL,,0
2596,FMC047,50000,,,PMC079,1667.00,NOS,2.00,1700.34,,CORALGAN D3 TABLET BOX,,0
2597,FMC047,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2598,FMC047,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2599,FMF011,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2600,FML030,5000,,,PML037,500.00,NOS,2.00,510.00,,L-ROIGIN SACHET BOX,,0
2601,FML030,5000,,,PML036,12.50,KGS,0.00,12.50,,L-RIOGIN SACHET FOIL,,0
2602,FML030,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
2603,FMP022,300,,,PMP044,1500.00,NOS,2.00,1530.00,,PROVIT SYRUP BOX,,0
2604,FMP022,300,,,PMP045,1500.00,NOS,6.00,1590.00,,PROVIT SYRUP LABLE,,0
2605,FMP022,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
2606,FMP022,300,,,PMC076,21.00,NOS,0.00,21.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2607,FMP022,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2641,FMF022,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
2642,FMF022,50000,,,PMF029,3.50,KGS,0.00,3.50,,FEROUP OD TABLET FOIL,,0
2643,FMF022,50000,,,PMF028,500.00,NOS,2.00,510.00,,FEROUP OD TABLET BOX,,0
2644,FMF022,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2645,FMF022,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2646,FMO016,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2647,FMI021,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2654,FMO017,1000,,,PMR030,22.00,KGS,0.00,22.00,,ROMBILYTE POWDER FOIL 35 GM,,0
2655,FMO017,1000,,,PMR029,1050.00,NOS,0.00,1050.00,,ROMBILYTE POWDER 35 GM BOX,,0
2656,FMO017,1000,,,PM2001,15.00,NOS,0.00,15.00,,CORUGATED BOX 72X200 ML,,0
2687,FML032,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2688,FML032,50000,,,PML040,5.00,KGS,5.00,5.25,,LIOFAST 4G TABLET FOIL,,0
2689,FML032,50000,,,PML041,500.00,NOS,2.00,510.00,,LIOFAST 4G TABLET BOX,,0
2690,FML032,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
2711,FMI005,200,,,PMI009,1000.00,NOS,1.00,1010.00,,IROGEN-XT SYRUP 200 ML BOX,,0
2712,FMI005,200,,,PMI010,1000.00,NOS,5.00,1050.00,,IROGEN-XT SYRUP 200 ML LABLE,,0
2713,FMI005,200,,,PM2001,14.00,NOS,0.00,14.00,,CORUGATED BOX 72X200 ML,,0
2714,FMI005,200,,,PM2002,1000.00,NOS,2.00,1020.00,,200 ML BRUT BOTTLE AMBER,,0
2715,FMI005,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
2716,FMI005,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2717,FMI005,200,,,PMM012,1000.00,NOS,2.00,1020.00,,MUSSARING CAP 25 MM,,0
2718,FMZ031,300,,,PMZ039,1500.00,NOS,3.25,1548.75,,ZYMPIC SYRUP BOX,,0
2719,FMZ031,300,,,PMZ038,1500.00,NOS,5.00,1575.00,,ZYMPIC SYRUP LABLE,,0
2720,FMZ031,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
2721,FMZ031,300,,,PMM012,1500.00,NOS,0.00,1500.00,,MUSSARING CAP 25 MM,,0
2722,FMZ031,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
2723,FMZ031,300,,,PM2002,1500.00,NOS,2.00,1530.00,,200 ML BRUT BOTTLE AMBER,,0
3244,FMZ030,200,,,PMZ036,1000.00,NOS,1.00,1010.00,,ZYGAN SYRUP BOX,,0
2724,FMI022,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2729,FML031,10000,,,PML039,1000.00,NOS,2.00,1020.00,,L-CARNO LYF TABLET BOX,,0
2730,FML031,10000,,,PML038,0.80,KGS,0.00,0.80,,L-CARNO LYF TABLET FOIL,,0
2731,FML031,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2732,FML031,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
2733,FMV018,300,,,PMV023,1500.00,NOS,2.00,1530.00,,VITAKALP SYRUP BOX,,0
2734,FMV018,300,,,PMV022,1500.00,NOS,5.00,1575.00,,VITAKALP SYRUP LABLE,,0
2735,FMV018,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
2736,FMV018,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2737,FMV018,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
2738,FMV018,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2739,FMH009,50000,,,PMH027,1670.00,NOS,0.00,1670.00,,HILCURE TABLET BOX,,0
2740,FMH009,50000,,,PMH026,4.00,KGS,2.00,4.08,,HILCURE TABLET FOIL,,0
2741,FMH009,50000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
2742,FMH009,50000,,,PMP002,13.50,KGS,0.00,13.50,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
